Названия строк;1;2;3;4;5;6;7;8;9;10;11;12
25397CD5-1B92-11E7-8B42-005056A225F3;846;985;1 122;1 326;1 110;1 083;1 150;1 139;1 355;1 038;963;1 127
00000000-0000-0000-0000-000000000000;646;676;728;642;708;584;1 475;1 582;1 468;1 517;1 348;1 845
05A860DD-271D-4A5F-997F-5073CA9E6F15;27;328;998;1 187;914;892;1 283;1 435;1 055;1 411;1 344;1 384
DF367399-1416-11E9-90E2-005056A27BA9;937;870;1 016;959;839;1 055;1 058;1 126;976;1 102;848;1 143
AC52DD7C-19D7-47AD-B3BE-A9CCE5A7D568;13;85;335;470;550;1 043;890;1 168;1 448;1 486;1 485;2 336
1D1E038F-66B4-11E5-B1B7-00505602071E;667;705;707;796;766;726;800;800;1 132;1 090;1 582;1 426
F595CB31-F608-11E7-9EA6-005056A225F3;526;738;858;970;768;977;964;1 089;721;609;1 003;750
00000000-0000-0000-0000-000025017860;411;663;837;561;414;633;731;857;1 083;1 052;1 020;755
C5794FAF-9747-11E5-8E25-00505602071E;308;454;572;843;592;694;726;655;531;951;1 058;1 187
7E5A52EA-158E-11E5-9252-0050560205C4;273;301;399;488;424;602;634;852;964;809;1 057;1 226
2A00B92C-CC0B-11E5-A152-00505602071E;441;815;896;1 116;540;587;702;460;424;446;535;883
BE1F15EF-E6D9-11E6-8C73-005056A2384C;;;;;;179;126;750;984;1 487;1 813;2 407
F21F69EE-E9BE-11E5-A028-00505602071E;250;453;590;645;464;458;457;777;1 043;945;623;766
AD8C41FA-51BE-11E8-9C6C-005056A225F3;196;344;401;738;752;836;1 010;917;740;621;511;339
BB08FD98-DF20-4F76-B0C1-8EF092E41667;100;149;227;478;888;830;959;854;604;620;535;935
FB9DBFAC-004B-11E5-BADB-0050560205C4;627;696;753;751;583;477;438;575;500;512;511;696
319450D6-6379-47C6-8B6E-05CABA1FC4E9;346;463;519;641;394;490;610;573;600;654;714;803
4BE2138A-31DA-11E4-9F3E-005056020188;262;471;798;969;642;588;519;414;399;517;573;538
777AA5D3-6137-47B3-A263-CF711592578D;310;463;721;549;433;571;610;604;641;548;516;626
6C807648-F5C4-4299-924B-0549814AAFAC;309;336;492;628;567;586;498;612;538;622;600;766
9346D3B8-4A0D-4A45-8CF5-61E14635CDF1;532;662;722;612;625;532;443;360;369;472;416;465
00000000-0000-0000-0000-050113945920;274;283;308;320;435;548;521;598;704;735;689;727
00000000-0000-0000-0000-000152629305;374;345;463;396;299;382;475;474;714;712;553;866
231CE563-1E59-11E5-B547-00505602071E;399;465;538;455;379;437;533;514;499;597;574;632
31793C14-E298-11E4-A937-005056020188;402;509;667;624;495;367;331;358;358;423;468;518
568F5EAF-EA08-11E6-8C73-005056A2384C;;;;;;;285;212;96;647;2 439;1 770
00000000-0000-0000-0000-000036249788;244;392;350;452;356;389;452;574;455;491;473;633
00000000-0000-0000-0000-000189235463;271;471;417;402;452;392;293;354;347;433;528;701
7D458CE2-E983-40F8-BAC9-6B9F1B654710;;33;95;208;202;298;420;711;723;705;730;817
00000000-0000-0000-0000-050344456252;234;276;364;513;389;419;342;508;429;368;399;360
2116966D-EB37-4272-B67E-A031919EDD25;376;238;103;26;231;574;754;1 051;604;377;79;82
8FE00DFB-EF57-11E6-898D-005056A2384C;354;533;595;425;297;279;263;256;227;412;358;381
6251EC37-C969-11E5-A152-00505602071E;36;71;232;648;302;592;354;397;415;314;279;562
6F5A56D1-DB3B-42CE-971E-442F8E2B58F9;137;247;316;294;285;329;381;404;494;426;370;460
6FB80DC6-0BC8-4F06-86DF-D69493A4B880;344;481;503;406;301;272;222;226;286;241;376;438
8846099F-30A3-11E7-8B42-005056A225F3;276;375;288;415;354;382;347;453;404;285;275;209
Офисные товары;;;;;;;;;;;;
00000000-0000-0000-0000-050810068924;2 145;2 849;5 299;7 620;9 148;11 724;12 855;12 488;11 804;13 359;15 530;18 753
45426A54-67A1-4F3A-9C46-B74F3ACC9B40;3 863;3 082;3 999;4 383;5 146;5 745;5 837;6 528;6 019;6 243;4 253;5 009
96597DFB-6816-11E5-B1B7-00505602071E;2 555;3 218;4 286;3 141;3 402;3 729;3 657;3 688;3 741;3 785;5 015;5 110
454FB042-B6D5-4944-B7BF-4E9CDFF1DBD6;2;62;506;861;686;1 174;3 637;5 785;5 590;5 321;6 224;8 751
D0772A46-F647-11E5-BC8E-00505602071E;153;210;409;64;1 302;15 931;12 375;1 048;696;178;166;67
00000000-0000-0000-0000-000000000000;1 232;1 036;1 070;1 485;1 340;1 423;2 014;2 347;3 296;2 838;3 032;4 798
25397CD5-1B92-11E7-8B42-005056A225F3;1 494;1 751;2 620;3 098;1 867;1 967;1 801;2 180;1 872;2 175;2 145;2 612
2F220476-7966-11E5-B1B7-00505602071E;1 102;2 314;2 757;2 026;1 369;1 622;1 651;1 674;1 954;2 395;2 618;3 182
00000000-0000-0000-0000-050985009373;1 893;1 759;2 275;1 852;1 401;1 496;1 227;1 494;1 818;2 041;2 170;2 258
FE0BC480-EBD8-4DB3-9FFC-46D516D8B817;108;276;422;842;545;1 111;1 277;3 169;2 555;2 482;2 655;3 944
7D8F65EE-FE4F-11E6-9DAF-005056A2384C;856;1 065;1 535;1 424;1 771;1 967;1 844;1 841;1 864;1 567;1 829;1 750
345E1E1B-05B6-4C1D-817F-34D8E225E333;1 468;688;1 142;1 861;1 655;1 513;2 098;1 958;2 035;1 206;1 586;973
9B71E86E-D5CA-11E8-9731-005056A27BA9;255;912;1 653;1 543;1 548;1 884;2 132;1 303;1 523;1 213;1 505;982
63F86741-E3E9-4A95-9BBF-83D658274936;449;849;1 264;1 135;913;1 011;1 119;912;1 148;1 077;887;1 047
38B6AF68-B4D0-11E7-9B6C-005056A225F3;427;555;727;787;793;932;885;1 003;1 094;790;1 281;890
8D61FFA6-332E-11E4-9F3E-005056020188;668;837;899;751;710;692;707;1 326;764;892;831;1 052
BACD5FD9-C63E-4A53-A8AE-A38079FF03F7;;;446;1 294;888;766;752;1 345;1 299;879;1 298;975
64F6AB2D-72DB-4339-8D1D-BFE759AF8571;323;684;546;1 044;861;1 042;1 068;980;513;931;901;724
E9EAD8D7-5C64-11E5-A8FB-00505602071E;441;472;578;841;494;676;911;943;1 082;936;945;910
00000000-0000-0000-0000-051610745179;;;;;;7;54;1 154;1 041;887;1 441;2 259
64EC49C7-A534-4497-ABE3-6EA93C08BFF1;322;597;783;710;509;478;555;405;749;490;520;656
4E4B914B-FD5A-11E5-A2CC-005056A2384C;320;373;355;352;393;441;546;624;691;614;707;927
00000000-0000-0000-0000-000000427101;407;469;427;464;504;746;550;429;369;374;674;739
9C09437B-FD32-4A87-901B-6F28C3451B25;81;62;775;1 049;550;942;414;309;452;705;596;188
81ABCFE2-F929-4943-A866-87A35A91C5CC;355;515;386;535;511;574;414;531;702;450;641;426
A0C7D5A9-E615-11E7-9EA6-005056A225F3;753;498;389;441;271;294;430;302;271;401;503;870
00000000-0000-0000-0000-050576355004;366;368;370;204;256;465;449;412;375;455;569;842
205B5526-87EF-498B-8B8A-75B77B1242A2;271;390;374;335;303;322;255;329;412;566;608;789
F4FB7468-C407-11E5-A152-00505602071E;296;364;411;425;336;305;358;388;363;408;527;619
A4EF3FD1-0BA3-44D6-B921-961FCEA68CBB;332;439;729;484;418;378;318;362;164;257;411;497
E4B79A44-D738-11E6-8C73-005056A2384C;323;330;311;309;335;366;210;357;320;695;437;458
31793C14-E298-11E4-A937-005056020188;316;613;534;425;255;450;209;224;272;228;397;516
4D7A7C82-426A-4A4F-8812-FEF2FDF0A605;225;378;439;402;345;401;310;416;318;312;322;327
09873A48-422F-4F3D-8D7F-DF3C2A5CEE2A;227;44;210;75;71;91;124;362;743;311;678;871
3E4F8153-92E8-447B-AECD-E96516D9F8FE;335;409;298;290;288;385;281;286;380;185;163;175
3159778C-5C38-11E9-8BF5-C69417C43C93;36;81;134;171;126;199;410;347;381;383;532;667
3EDB2AE2-B014-11E7-9B6C-005056A225F3;;1;133;348;357;177;405;409;521;511;250;236
00000000-0000-0000-0000-050252709207;235;310;285;197;183;243;187;261;402;333;337;325
C2A7B77A-68B9-4637-8F69-1CF5BEE37453;131;189;356;534;235;317;214;355;254;132;168;216
0D9B637D-FCA4-11E5-A2CC-005056A2384C;124;176;322;196;255;79;321;475;199;135;229;509
896568B2-2555-4FC1-8F33-F6665BC9E01B;;;;61;15;6;97;286;348;843;530;629
6693F1CB-4DCE-4228-AAAE-7D0A8DA54505;;;;;;151;700;426;265;578;358;314
B4A1F4D3-EC8C-11E3-AD36-005056020025;;;;;18;186;186;960;520;266;299;285
92C2B232-0CDF-472E-AAA0-18A49F1E6C7D;44;64;82;182;189;252;292;346;295;394;264;298
5838F9BA-5737-43C7-9495-C8027CB2B8E0;110;124;183;152;93;129;252;295;278;270;408;399
EF552118-E6DA-41DF-94FA-C290A0539850;100;100;67;110;174;115;88;384;382;294;239;569
AC4BD855-2AE0-11E9-99D9-C69417C43C93;155;211;264;292;148;125;79;192;192;351;317;286
00000000-0000-0000-0000-051383710835;61;98;87;119;387;249;232;406;250;176;149;385
68A45360-2413-11E7-8B42-005056A225F3;;;;2;;;1;372;213;550;479;738
4FD59363-AA9D-11E7-9B6C-005056A225F3;113;84;111;742;111;73;113;241;145;96;231;244
Строительное оборудование;;;;;;;;;;;;
45426A54-67A1-4F3A-9C46-B74F3ACC9B40;3 004;4 331;6 435;12 151;7 708;8 832;8 673;5 821;6 734;7 345;5 037;5 519
96597DFB-6816-11E5-B1B7-00505602071E;2 014;2 352;3 541;5 458;4 198;6 454;4 314;5 214;4 820;4 962;4 954;5 250
97B1BDCD-88F9-11E8-A7D5-005056A225F3;2 609;4 057;4 879;4 815;3 473;3 239;3 976;5 323;3 928;4 462;5 895;6 677
560D3261-A0F1-11E6-B059-005056A2384C;2 205;3 781;4 860;4 788;4 645;5 581;6 451;5 410;5 520;4 710;2 380;2 197
06B7B5C1-A81D-11E7-9B6C-005056A225F3;1 520;2 578;3 003;4 148;2 633;4 128;4 232;3 986;4 360;3 839;3 229;3 481
AD8C41FA-51BE-11E8-9C6C-005056A225F3;1 446;1 860;2 145;2 668;3 121;3 573;3 749;3 958;3 308;3 107;2 692;2 216
25397CD5-1B92-11E7-8B42-005056A225F3;527;1 570;1 352;2 102;1 620;2 895;2 468;2 710;2 799;4 180;3 603;7 440
1144E54C-9542-4865-AC5B-36D32F6A6E97;470;408;734;290;390;480;466;453;1 115;713;11 487;5 853
64F6AB2D-72DB-4339-8D1D-BFE759AF8571;356;105;152;303;386;12 724;625;1 439;1 296;992;484;828
E7430B0D-7932-11E8-A7D5-005056A225F3;1 383;1 711;1 429;2 288;1 817;1 381;1 543;1 544;2 202;1 667;1 813;812
81621037-4875-496A-992F-283C6CA6535F;4;;51;295;290;12 707;271;561;282;306;479;757
31793C14-E298-11E4-A937-005056020188;757;937;1 131;1 948;1 143;1 314;871;1 181;1 082;1 482;1 248;1 901
B7666CD3-1A43-11E9-90E2-005056A27BA9;620;929;1 066;1 101;1 105;1 444;1 265;1 378;1 208;1 259;1 106;1 287
2B8B9DC3-211E-11E8-9C6C-005056A225F3;422;945;1 212;1 999;765;1 371;1 258;1 275;1 232;814;653;723
81ABCFE2-F929-4943-A866-87A35A91C5CC;513;456;702;1 004;873;1 128;1 004;897;1 872;1 244;1 811;706
C95FC645-C2CB-4147-9DBC-D7621D253DE8;375;543;813;1 030;952;728;756;837;1 077;1 209;1 236;896
6E31BD96-A121-11E8-86AD-005056A225F3;154;367;656;561;715;1 133;1 159;1 175;1 461;1 215;990;786
0CC250E4-6C15-4A99-9FF0-E7564D8A6341;780;740;335;917;879;773;1 049;933;1 065;878;688;612
B83D6795-16D7-4EFB-804F-10C0EC0AE3BF;1;42;104;124;130;72;298;612;1 642;1 648;1 730;2 020
13705DD9-DBF9-4806-AC91-5DAAAB727860;238;518;760;681;438;715;746;777;436;561;513;534
00000000-0000-0000-0000-000152629305;121;211;389;530;615;721;700;828;699;605;530;694
D3EF18B5-264F-4D6E-9803-DC12B4F92803;214;296;399;515;518;762;761;771;778;638;388;270
1C17CC9F-FB88-11E7-9EA6-005056A225F3;73;186;403;576;652;838;760;699;510;482;450;322
4FD59363-AA9D-11E7-9B6C-005056A225F3;125;267;369;705;431;308;453;226;338;675;712;461
00000000-0000-0000-0000-050810068924;27;29;251;845;555;365;309;638;605;349;452;551
E9EAD8D7-5C64-11E5-A8FB-00505602071E;10;62;181;95;1 670;148;257;401;478;358;825;481
F21F69EE-E9BE-11E5-A028-00505602071E;38;67;199;572;728;800;511;566;590;448;286;121
1F1C670F-636A-11E5-B1B7-00505602071E;193;257;333;371;339;356;432;536;505;606;472;482
64EC49C7-A534-4497-ABE3-6EA93C08BFF1;56;95;340;102;237;191;322;365;2 033;452;318;249
907E2CC7-3A56-4832-88DB-04CF0F3F5A49;114;134;257;352;395;746;514;672;409;514;312;340
3E3F39F0-D8FE-4074-B262-AACCCDB848EC;84;246;172;170;192;83;244;284;606;453;1 468;683
00000000-0000-0000-0000-000147955891;160;248;369;569;380;446;495;363;302;259;362;376
04FA03BA-C37E-43A8-BFAE-BA9D452E4DB3;388;288;480;521;406;441;377;233;349;166;218;271
180E5CC1-9D7C-11E5-8E25-00505602071E;246;345;402;249;246;273;314;357;241;534;360;343
830B626F-E804-494C-9885-7C57809C6820;;;;;;270;518;562;449;501;649;831
9A23B52A-207F-11E9-90E2-005056A27BA9;115;107;153;105;143;183;214;317;367;550;612;808
8D61FFA6-332E-11E4-9F3E-005056020188;161;387;288;255;78;632;563;614;134;134;206;68
1390AE02-F6D0-4CD8-B00D-C4F04AA11999;182;226;229;419;221;391;493;346;359;294;189;152
31FC62B5-2F41-11E7-8B42-005056A225F3;73;242;399;346;292;515;463;345;216;212;168;134
636C05AA-96E6-477B-8EC3-16756DBA4953;;;73;237;166;296;314;251;552;363;260;767
4A02510A-3DD9-4238-9D66-96606BAC8F5F;;;124;139;149;154;96;173;388;601;615;766
FE0BC480-EBD8-4DB3-9FFC-46D516D8B817;37;51;37;79;175;177;184;369;412;572;363;607
EC40DF04-39FC-11E7-BBB2-005056A225F3;81;170;209;224;314;282;237;196;257;368;312;364
D5802A79-B6ED-11E6-8C73-005056A2384C;62;45;98;111;176;266;337;457;395;513;165;224
1D1E038F-66B4-11E5-B1B7-00505602071E;3;34;48;147;248;245;412;399;430;370;211;193
0AEC4ACE-CD2D-4AA6-B5F3-75955DB1536C;79;103;126;106;47;89;172;229;229;346;441;712
00000000-0000-0000-0000-000023240902;23;80;107;215;269;332;297;289;259;262;167;155
9413AA7E-C981-11E5-A152-00505602071E;114;137;198;163;135;210;173;236;247;203;236;317
00000000-0000-0000-0000-000000000000;251;243;544;350;196;220;132;56;32;35;83;65
DB72FAFD-E46E-11E6-8C73-005056A2384C;128;187;257;231;228;205;242;141;164;173;90;116
Климатическое оборудование;;;;;;;;;;;;
25A17C96-6596-11E8-9A60-005056A225F3;6 131;8 083;7 918;7 934;7 254;10 051;12 567;14 803;13 098;11 189;13 520;13 101
00000000-0000-0000-0000-000148493337;9 480;7 428;5 246;4 140;3 899;3 291;5 504;4 239;14 140;11 860;12 007;15 620
A14B64FB-0AF0-11E7-9846-005056A2384C;2 075;3 118;4 147;4 367;3 841;4 501;4 599;4 607;4 301;4 947;6 218;6 841
1D1E038F-66B4-11E5-B1B7-00505602071E;2 553;1 910;712;645;382;227;258;891;7 008;4 687;5 657;7 765
346DADA4-0F9E-4264-A5D6-5CA3BB66BDE2;2 790;2 234;1 602;1 138;959;842;1 365;1 478;2 970;2 039;2 118;2 833
3159778C-5C38-11E9-8BF5-C69417C43C93;1 780;1 682;1 211;1 759;682;844;1 335;1 641;3 034;1 550;1 957;2 037
83E5C7E9-4731-48F3-9960-950187644C20;125;116;147;143;688;1 176;1 629;3 105;2 997;2 463;2 910;3 125
00000000-0000-0000-0000-000022076216;791;1 056;1 212;1 502;1 282;1 472;1 536;1 806;1 481;1 534;1 559;1 829
46696007-5B5E-11E9-8BF5-C69417C43C93;504;260;53;58;17;22;25;30;458;1 247;2 991;4 887
1BE6B413-78F7-11E6-B059-005056A2384C;671;553;435;345;298;381;806;413;820;994;1 516;1 406
0ED106BF-1FAE-11E9-90E2-005056A27BA9;777;879;339;175;88;88;104;336;1 399;1 227;926;2 052
63F86741-E3E9-4A95-9BBF-83D658274936;81;120;175;334;424;1 225;3 097;171;69;114;133;311
3D8A852A-4514-41C2-B8E3-81378EDF7137;603;728;542;205;141;111;103;104;766;941;692;1 115
00000000-0000-0000-0000-050891179699;250;269;281;276;277;459;435;316;489;771;927;1 249
CFED82F1-92D3-11E7-B91E-005056A225F3;440;362;302;350;226;152;93;251;740;558;506;652
96597DFB-6816-11E5-B1B7-00505602071E;510;653;234;275;102;128;114;139;308;401;722;774
84D647CB-54FC-11E8-9C6C-005056A225F3;213;247;225;235;279;276;301;512;277;335;364;304
AD2D1D82-E9DD-11E5-A028-00505602071E;245;210;172;151;202;159;152;230;681;549;443;338
1225E1DA-1CF7-11E6-9D6C-005056A2384C;25;41;75;19;24;46;22;101;687;718;562;980
CE4DD83F-0B09-11E7-9846-005056A2384C;71;134;279;197;207;254;349;449;253;283;288;352
A64E4763-918F-4072-BC5B-20D263B0BA7B;;;;;;15;256;267;364;997;725;212
35FC0298-92D5-11E7-B91E-005056A225F3;241;251;198;147;106;217;226;165;459;155;197;251
37036AC9-78DA-11E7-B91E-005056A225F3;549;335;123;62;34;26;32;55;383;261;251;461
73544AD7-FD15-11E7-9EA6-005056A225F3;436;332;139;59;51;90;72;84;157;168;323;660
4B0DCC2D-679A-11E7-93EC-005056A225F3;217;373;279;175;75;65;52;77;91;160;486;443
8DC2CAF1-957B-11E8-A7D5-005056A225F3;208;307;188;98;107;218;213;255;122;92;67;551
E3646BFB-39D7-11E6-B059-005056A2384C;46;87;126;124;169;464;509;198;137;200;127;192
8442A227-4065-4678-A6DF-AE38947186DB;140;155;208;164;61;95;118;97;255;206;293;395
00000000-0000-0000-0000-000149797607;21;56;113;193;129;155;187;199;243;215;282;285
47B53E08-806C-49F2-88B4-51D1D32E4C96;;;;20;13;497;1 339;87;34;13;17;26
9C4F5928-7184-455D-A853-36271E71A5FF;206;157;132;125;82;48;39;91;210;259;294;304
09355E5C-ED7C-42B6-90BE-F756BFCD8A06;31;40;77;87;109;149;192;324;198;234;258;243
46D74DD0-E00C-4CFF-B8DC-369BA0C9EAFE;151;140;133;71;125;403;307;69;75;91;141;225
E051CC6B-A322-4083-8E22-EB2AF44D6603;111;205;205;171;170;174;173;151;125;100;118;192
9022E6BB-D68D-11E8-9731-005056A27BA9;47;141;186;149;113;129;175;215;210;164;161;183
4DAC6053-C1B0-49D7-9A8A-57EC1426F04E;147;150;196;75;53;67;38;50;101;166;234;394
1566670A-493D-11E9-99D9-C69417C43C93;13;4;12;8;7;204;125;236;431;174;117;252
00000000-0000-0000-0000-050983411643;181;282;163;58;63;151;536;49;27;24;7;13
8EE6CE2C-A887-11E4-9D36-005056020188;;;;;;;;;10;142;258;1 085
00000000-0000-0000-0000-050775375044;91;175;127;91;100;99;133;87;49;93;129;192
428EE070-956C-4F85-ADF2-6AA0F73056A8;34;14;29;26;9;23;62;128;174;279;275;264
45426A54-67A1-4F3A-9C46-B74F3ACC9B40;158;123;73;33;23;22;28;66;313;97;161;217
00000000-0000-0000-0000-050576355004;148;181;84;62;33;21;15;39;155;220;182;165
68DE68F7-0895-11E6-BF29-005056A2384C;100;84;96;55;62;52;47;51;162;188;139;205
64EC49C7-A534-4497-ABE3-6EA93C08BFF1;16;14;22;38;183;249;298;15;19;49;78;250
DC9E0952-845D-11E5-B1B7-00505602071E;69;117;80;121;125;126;181;122;53;57;55;113
00000000-0000-0000-0000-050826878062;149;82;53;29;11;12;25;13;25;65;176;490
4CEFE81A-4F4C-4A3C-865E-032BD550CA5C;2;53;55;86;64;48;61;77;103;134;177;125
AD6B63C9-9098-482C-8C8C-41227ABBC196;69;56;58;76;68;84;75;22;21;95;174;181
B866C0B4-0C4B-4F6D-9C25-99635EFB0E19;;;;;;15;80;114;212;267;149;116
Товары для отдыха;;;;;;;;;;;;
A0C7D5A9-E615-11E7-9EA6-005056A225F3;1 538;1 744;1 796;2 960;4 196;4 479;6 258;6 625;3 338;2 118;3 318;3 371
D34AA084-5B0F-4C0C-BBE2-5C91C4C309AD;1 061;1 625;2 546;2 217;2 054;3 998;2 819;2 593;2 381;3 019;3 270;3 728
D3BDFF3A-A867-4CDC-8448-C9566C4FBF94;244;785;1 272;2 480;4 150;4 608;4 527;2 899;2 169;2 338;2 398;2 707
64F6AB2D-72DB-4339-8D1D-BFE759AF8571;1 078;1 550;1 497;1 636;1 925;2 158;2 894;2 656;2 636;3 008;4 220;4 506
B866C0B4-0C4B-4F6D-9C25-99635EFB0E19;36;61;1 041;1 213;1 520;1 512;1 977;3 087;2 790;3 018;3 450;3 090
F5D4A161-2BF4-11E7-8B42-005056A225F3;966;1 302;1 075;863;814;1 363;2 045;1 794;2 296;2 067;2 818;2 174
00000000-0000-0000-0000-000000000000;1 500;1 632;1 914;2 465;2 429;1 862;1 525;1 009;772;830;752;999
EBF43672-C554-11E7-BC22-005056A225F3;211;269;1 334;1 884;2 726;3 538;3 124;1 966;826;507;372;588
00000000-0000-0000-0000-050579266996;200;505;1 060;1 532;2 349;2 842;2 800;2 252;812;705;554;1 038
FE0BC480-EBD8-4DB3-9FFC-46D516D8B817;9;265;309;598;835;1 540;1 867;1 672;1 277;1 562;1 417;3 237
96597DFB-6816-11E5-B1B7-00505602071E;615;700;812;1 459;1 033;1 116;1 069;1 308;1 256;1 289;1 474;1 666
7002A7B3-49E6-4006-B856-A93AB64E04A5;485;838;918;1 628;1 271;1 068;1 354;1 046;654;602;1 997;967
45426A54-67A1-4F3A-9C46-B74F3ACC9B40;639;1 038;974;1 064;906;1 113;1 512;1 422;868;633;1 062;674
8D61FFA6-332E-11E4-9F3E-005056020188;423;742;1 014;1 268;1 034;1 069;1 019;1 029;1 207;857;821;830
64EC49C7-A534-4497-ABE3-6EA93C08BFF1;478;441;474;690;779;792;1 100;751;420;493;1 004;3 404
00000000-0000-0000-0000-050339627393;46;109;321;475;534;375;791;1 976;1 104;1 133;1 302;2 211
4FD59363-AA9D-11E7-9B6C-005056A225F3;201;246;226;252;339;599;1 969;2 466;1 554;870;800;596
2793F1E5-8423-11E7-B91E-005056A225F3;557;764;901;674;668;1 172;794;850;844;763;681;1 347
ED943876-3103-4965-8398-6CDA79F3683F;445;697;766;743;663;547;693;840;1 060;959;1 075;1 050
12E8F03B-8BFF-11E8-A7D5-005056A225F3;347;447;755;479;633;808;805;714;1 133;918;766;768
B0335492-75A6-448C-90B1-A04552C2409E;294;399;680;1 176;1 012;1 238;810;584;454;512;510;481
B94C8823-DCFC-11E8-9731-005056A27BA9;344;424;542;782;560;821;942;936;578;600;457;694
1C9D5C43-0553-405A-B1AE-206C03F749FB;491;411;343;489;560;504;442;449;643;652;774;775
4C9901E0-1D89-4D39-A317-EB440AAA0B0A;218;221;176;455;174;374;558;1 106;738;734;856;916
31793C14-E298-11E4-A937-005056020188;298;429;577;512;654;577;728;398;434;545;678;660
00000000-0000-0000-0000-050810068924;142;202;249;616;629;591;596;620;551;500;895;762
1503DF22-3A98-11E9-99D9-C69417C43C93;65;569;356;312;421;611;206;882;1 012;550;636;733
4F65B5D0-6B93-11E7-93EC-005056A225F3;299;461;569;639;424;626;667;567;545;413;390;614
6E0D8A67-4C21-11E7-93EC-005056A225F3;323;421;433;390;337;427;502;602;487;578;662;784
81ABCFE2-F929-4943-A866-87A35A91C5CC;423;396;434;975;317;439;502;448;449;576;577;387
6EBFCE74-2924-11E9-99D9-C69417C43C93;410;459;541;373;489;560;337;573;474;589;511;484
ED19EB46-CFA4-42E1-BBA6-10D2E03C41CE;51;79;147;344;362;374;457;663;461;1 238;691;849
6C9DF247-E57E-49BC-AA21-8F8D00ADAF96;292;272;89;440;227;327;909;404;312;497;602;793
68A45360-2413-11E7-8B42-005056A225F3;98;75;113;187;210;118;189;954;372;363;1 157;1 109
F9218D14-BD6B-11E8-8635-005056A225F3;413;1 106;287;255;248;272;313;305;180;193;105;868
09873A48-422F-4F3D-8D7F-DF3C2A5CEE2A;141;97;167;210;233;275;292;508;400;433;558;1 098
E3646BFB-39D7-11E6-B059-005056A2384C;230;356;244;277;336;266;525;513;311;476;299;514
25B69C63-A999-4959-9229-C752A4F1BE0D;114;267;439;551;407;280;438;455;400;313;287;389
5307DF3F-899C-11E7-B91E-005056A225F3;261;122;199;281;240;527;684;736;432;240;189;375
7E5A52EA-158E-11E5-9252-0050560205C4;89;159;169;116;161;317;337;380;503;402;448;816
AA2B85EF-6B0F-4537-8301-B4A397FE28EA;154;238;176;204;177;309;307;320;254;258;417;886
87CFF456-53CA-11E6-B059-005056A2384C;;;;324;698;929;553;446;208;212;182;125
FF97FB0B-38E7-11E8-9C6C-005056A225F3;131;228;324;396;321;321;420;240;250;342;332;277
00000000-0000-0000-0000-050374890488;11;135;108;371;841;844;374;260;188;145;102;143
00000000-0000-0000-0000-050302190283;203;353;325;221;219;199;179;303;283;356;295;368
6D37BE14-E55E-493B-A4FC-8803E0FF12C9;100;106;109;99;247;193;164;264;336;631;521;404
551E67A3-36B2-44E6-A3F9-93C356F35A59;256;343;328;372;181;230;191;178;147;177;576;59
5B71D937-D050-4ECE-A6EB-CDE354896614;39;115;417;269;276;238;240;361;204;196;194;374
2EEB28A0-AA9B-42C2-9C2E-5DB7D46CB084;39;47;155;340;434;503;471;371;215;106;114;96
A4EF3FD1-0BA3-44D6-B921-961FCEA68CBB;172;326;392;330;257;194;202;178;156;145;167;251
BLANK;;;;;;;;;;;;
00000000-0000-0000-0000-000000000000;6 753;7 579;3 154;3 797;8 644;4 647;2 718;19 978;7 703;28 730;17 958;49 469
00000000-0000-0000-0000-000025017860;4 014;5 931;7 409;6 461;5 801;6 590;7 077;7 095;9 419;8 290;8 023;9 020
FAADF652-AEF3-4B2C-940C-7610941A4406;427;422;668;276;299;282;245;224;184;878;439;301
00000000-0000-0000-0000-000000676452;128;279;313;706;412;173;226;441;260;317;542;791
96597DFB-6816-11E5-B1B7-00505602071E;106;411;379;329;579;257;226;260;355;327;239;183
FB9DBFAC-004B-11E5-BADB-0050560205C4;197;327;275;307;330;242;220;381;341;222;270;298
00000000-0000-0000-0000-050045798313;47;252;606;423;334;369;191;252;295;250;268;116
00000000-0000-0000-0000-051641750683;;;;;;;;26;119;254;2 217;571
BB5F9A22-2472-11E5-9837-00505602071E;72;125;198;162;194;122;230;298;316;202;224;210
14899D0F-FBA9-4647-862C-6FF05E46C6B7;41;116;75;144;70;123;181;237;278;322;326;272
E9EAD8D7-5C64-11E5-A8FB-00505602071E;151;140;149;177;214;131;183;195;180;164;107;119
684C99A2-0821-11E8-A79F-005056A225F3;83;176;190;167;147;157;177;174;200;144;133;153
58559F81-ADB0-4B6F-963F-530D4B932F57;33;79;98;160;190;130;153;167;272;209;237;141
7E5A52EA-158E-11E5-9252-0050560205C4;36;28;52;16;18;84;303;768;189;11;8;8
25397CD5-1B92-11E7-8B42-005056A225F3;55;18;46;59;64;171;224;171;58;35;70;114
51B23434-0812-4F09-B204-75C4BFCA998C;20;21;62;48;56;112;91;92;86;72;61;66
92F71D4F-5F63-4E82-85CD-FEF683E2D45B;;;;;;;;;;;;673
00000000-0000-0000-0000-000036249788;31;55;59;46;34;53;49;75;81;32;59;49
64EC49C7-A534-4497-ABE3-6EA93C08BFF1;18;28;43;15;14;198;39;58;16;10;25;5
0ED106BF-1FAE-11E9-90E2-005056A27BA9;27;24;31;50;35;39;45;38;55;23;14;12
00000000-0000-0000-0000-051373760501;8;93;38;14;57;12;29;43;32;15;15;21
